127.0.0.1 - - [25/Jun/2017:15:41:53 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:43:26 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:43:26 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11225
127.0.0.1 - - [25/Jun/2017:15:43:27 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:43:27 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:43:34 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:43:34 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:43:34 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:43:34 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:43:55 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:43:55 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:43:56 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:43:56 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:18 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:18 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11202
127.0.0.1 - - [25/Jun/2017:15:44:18 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:44:18 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:41 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:41 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11199
127.0.0.1 - - [25/Jun/2017:15:44:42 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:44:42 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:48 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:48 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:44:49 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:44:49 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:55 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:44:55 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:44:55 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:44:55 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:45:06 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:45:06 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:45:06 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:45:06 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:45:20 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:45:20 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11202
127.0.0.1 - - [25/Jun/2017:15:45:20 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:45:20 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:47:28 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:47:28 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:47:29 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:47:29 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:47:39 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:47:39 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:47:39 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:47:41 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:47:41 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11201
127.0.0.1 - - [25/Jun/2017:15:47:42 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:47:42 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:48:07 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:48:07 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11199
127.0.0.1 - - [25/Jun/2017:15:48:08 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:48:08 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:48:54 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:48:54 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:48:55 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:48:55 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:50:58 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:50:58 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11199
127.0.0.1 - - [25/Jun/2017:15:50:59 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:15:50:59 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:50:59 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:51:30 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:51:30 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11202
127.0.0.1 - - [25/Jun/2017:15:51:30 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:51:30 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:51:49 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:15:51:49 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11199
127.0.0.1 - - [25/Jun/2017:15:51:49 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:15:51:49 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:00:56 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:00:56 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11611
127.0.0.1 - - [25/Jun/2017:16:00:58 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:00:58 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:16:00:58 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:01:21 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:01:21 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11199
127.0.0.1 - - [25/Jun/2017:16:01:21 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:16:01:21 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:01:23 +0530] "GET /toDoApp_2017/template/profile.html HTTP/1.1" 200 1653
127.0.0.1 - - [25/Jun/2017:16:01:37 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:01:37 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:01:38 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:16:01:38 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:02:45 +0530] "GET /toDoApp_2017/template/profile.html HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:02:59 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:02:59 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:03:00 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:16:03:00 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:39:09 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:39:09 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:39:11 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:39:11 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 401 20
127.0.0.1 - - [25/Jun/2017:16:39:11 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:39:19 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 200 20
127.0.0.1 - - [25/Jun/2017:16:39:19 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2534
127.0.0.1 - - [25/Jun/2017:16:39:19 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:39:25 +0530] "GET /toDoApp_2017/template/collaborator.html HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:39:31 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 21
127.0.0.1 - - [25/Jun/2017:16:41:36 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:41:36 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2543
127.0.0.1 - - [25/Jun/2017:16:41:36 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:41:39 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 21
127.0.0.1 - - [25/Jun/2017:16:41:49 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 21
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-ui-bootstrap/dist/ui-bootstrap-csp.css HTTP/1.1" 200 3989
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121200
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css HTTP/1.1" 200 3127
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-toastr/dist/angular-toastr.min.css HTTP/1.1" 200 5611
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/ng-img-crop/compile/minified/ng-img-crop.css HTTP/1.1" 200 195
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/css/signUp.css HTTP/1.1" 200 569
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/css/signIn.css HTTP/1.1" 200 554
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/css/home.css HTTP/1.1" 200 4203
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/moment/moment.js HTTP/1.1" 200 128945
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular/angular.min.js HTTP/1.1" 200 167131
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 37045
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-ui-router/release/angular-ui-router.min.js HTTP/1.1" 200 110683
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-ui-bootstrap/dist/ui-bootstrap-tpls.js HTTP/1.1" 200 275010
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-sanitize/angular-sanitize.min.js HTTP/1.1" 200 6101
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-animate/angular-animate.min.js HTTP/1.1" 200 25673
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/js/datetimepicker.js HTTP/1.1" 200 22071
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/js/datetimepicker.templates.js HTTP/1.1" 200 2957
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/jquery-ui/jquery-ui.js HTTP/1.1" 200 520714
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/ui-sortable/dist/ui-sortable.js HTTP/1.1" 200 69702
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/angular-toastr/dist/angular-toastr.tpls.min.js HTTP/1.1" 200 7191
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/ui-sortable/dist/ui-sortable.min.js HTTP/1.1" 200 37454
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/bower_components/ng-img-crop/compile/minified/ng-img-crop.js HTTP/1.1" 200 28406
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/app.js HTTP/1.1" 200 1795
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/controller/signUpController.js HTTP/1.1" 200 1068
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/controller/archiveController.js HTTP/1.1" 200 369
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/controller/signInController.js HTTP/1.1" 200 876
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/controller/remaindersController.js HTTP/1.1" 200 400
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11349
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/service/toDoHomeService.js HTTP/1.1" 200 2232
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/validation/signUpValidation.js HTTP/1.1" 200 2187
127.0.0.1 - - [25/Jun/2017:16:41:55 +0530] "GET /toDoApp_2017/js/validation/signInValidation.js HTTP/1.1" 200 642
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 200 10023
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 401 20
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/Search.png HTTP/1.1" 200 409
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/template/archive.html HTTP/1.1" 200 5677
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/template/remainders.html HTTP/1.1" 200 5671
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/template/pinUp.html HTTP/1.1" 200 6491
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/template/others.html HTTP/1.1" 200 6634
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/Menu.png HTTP/1.1" 200 219
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/notification.png HTTP/1.1" 200 445
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/Delete.png HTTP/1.1" 200 465
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/noteicon.png HTTP/1.1" 200 322
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/remindericon.svg HTTP/1.1" 200 722
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/archive.svg HTTP/1.1" 200 439
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/pin.svg HTTP/1.1" 200 222
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/color.png HTTP/1.1" 200 874
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/template/signIn.html HTTP/1.1" 200 3183
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/remaind.png HTTP/1.1" 200 22798
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/Collaborator.png HTTP/1.1" 200 519
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/Cancel.png HTTP/1.1" 200 779
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/shareFB.png HTTP/1.1" 200 427
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/unarchive.svg HTTP/1.1" 200 594
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/more.png HTTP/1.1" 200 364
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/timeSpan.png HTTP/1.1" 200 1106
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/pinb.svg HTTP/1.1" 200 222
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/todo.png HTTP/1.1" 200 91060
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/mail.png HTTP/1.1" 200 751
127.0.0.1 - - [25/Jun/2017:16:41:56 +0530] "GET /toDoApp_2017/images/Password.png HTTP/1.1" 200 626
127.0.0.1 - - [25/Jun/2017:16:42:01 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 200 20
127.0.0.1 - - [25/Jun/2017:16:42:01 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2543
127.0.0.1 - - [25/Jun/2017:16:42:01 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:05 +0530] "GET /toDoApp_2017/bower_components/angular-ui-router/release/angular-ui-router.min.js.map HTTP/1.1" 200 240235
127.0.0.1 - - [25/Jun/2017:16:42:05 +0530] "GET /toDoApp_2017/bower_components/angular/angular.min.js.map HTTP/1.1" 200 445839
127.0.0.1 - - [25/Jun/2017:16:42:05 +0530] "GET /toDoApp_2017/bower_components/angular-sanitize/angular-sanitize.min.js.map HTTP/1.1" 200 10962
127.0.0.1 - - [25/Jun/2017:16:42:05 +0530] "GET /toDoApp_2017/bower_components/angular-animate/angular-animate.min.js.map HTTP/1.1" 200 70400
127.0.0.1 - - [25/Jun/2017:16:42:05 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/css/bootstrap.min.css.map HTTP/1.1" 200 542194
127.0.0.1 - - [25/Jun/2017:16:42:05 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css.map HTTP/1.1" 200 3992
127.0.0.1 - - [25/Jun/2017:16:42:15 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:15 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:42:16 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2543
127.0.0.1 - - [25/Jun/2017:16:42:16 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:25 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:25 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:42:25 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2543
127.0.0.1 - - [25/Jun/2017:16:42:25 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:26 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:27 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2543
127.0.0.1 - - [25/Jun/2017:16:42:27 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:39 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 21
127.0.0.1 - - [25/Jun/2017:16:42:55 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:42:55 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:42:56 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2552
127.0.0.1 - - [25/Jun/2017:16:42:56 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:43:08 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 21
127.0.0.1 - - [25/Jun/2017:16:43:12 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 21
127.0.0.1 - - [25/Jun/2017:16:43:19 +0530] "POST /toDoApp_2017/deleteNote/37 HTTP/1.1" 200 20
127.0.0.1 - - [25/Jun/2017:16:43:24 +0530] "POST /toDoApp_2017/deleteNote/51 HTTP/1.1" 200 20
127.0.0.1 - - [25/Jun/2017:16:43:27 +0530] "POST /toDoApp_2017/deleteNote/50 HTTP/1.1" 200 20
127.0.0.1 - - [25/Jun/2017:16:43:29 +0530] "POST /toDoApp_2017/deleteNote/30 HTTP/1.1" 500 11798
127.0.0.1 - - [25/Jun/2017:16:43:36 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 1741
127.0.0.1 - - [25/Jun/2017:16:43:36 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:44:03 +0530] "POST /toDoApp_2017/deleteNote/30 HTTP/1.1" 500 11798
127.0.0.1 - - [25/Jun/2017:16:44:23 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 200 20
127.0.0.1 - - [25/Jun/2017:16:44:23 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 1741
127.0.0.1 - - [25/Jun/2017:16:44:23 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:44:36 +0530] "GET /toDoApp_2017/template/collaborator.html HTTP/1.1" 200 1675
127.0.0.1 - - [25/Jun/2017:16:44:48 +0530] "POST /toDoApp_2017/collaborator HTTP/1.1" 200 -
127.0.0.1 - - [25/Jun/2017:16:44:51 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:44:51 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Jun/2017:16:44:51 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 1741
127.0.0.1 - - [25/Jun/2017:16:44:51 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:16:45:33 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 21
127.0.0.1 - - [25/Jun/2017:16:46:18 +0530] "POST /toDoApp_2017/signOut HTTP/1.1" 200 32
127.0.0.1 - - [25/Jun/2017:16:46:25 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 401 31
127.0.0.1 - - [25/Jun/2017:16:46:36 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 200 20
127.0.0.1 - - [25/Jun/2017:16:46:36 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 685
